,movie_id,iso_639_1,name,new_lang_id,new_movie_id
3655,25520,en,English,0,2199
3656,25520,fr,Français,2,2199
3657,47890,en,English,0,2510
3658,252512,en,English,0,2473
3659,55720,en,English,0,2431
3660,55720,es,Español,1,2431
3661,29076,en,English,0,1906
3662,68812,en,English,0,1545
3663,73567,en,English,0,2774
3664,41479,en,English,0,274
3665,41479,fr,Français,2,274
3666,41479,cs,Český,23,274
3667,1989,en,English,0,1030
3668,12779,en,English,0,1934
3669,12779,it,Italiano,3,1934
3670,12779,el,ελληνικά,6,1934
3671,101173,en,English,0,1381
3672,20178,en,English,0,2373
3673,78149,en,English,0,1886
3674,78149,ru,Pусский,10,1886
3675,16614,en,English,0,132
3676,9700,en,English,0,769
3677,10471,en,English,0,1169
3678,667,en,English,0,1772
3679,667,ru,Pусский,10,1772
3680,667,ja,日本語,13,1772
3681,62215,en,English,0,2006
3682,348,en,English,0,189
3683,348,es,Español,1,189
3684,27586,en,English,0,541
3685,14811,en,English,0,2447
3686,14811,ru,Pусский,10,2447
3687,14811,he,עִבְרִית,29,2447
3688,660,en,English,0,354
3689,660,fr,Français,2,354
3690,9400,en,English,0,620
3691,16162,en,English,0,2757
3692,10585,en,English,0,2440
3693,2359,en,English,0,1203
3694,2359,es,Español,1,1203
3695,2359,fr,Français,2,1203
3696,2359,ru,Pусский,10,1203
3697,238636,en,English,0,548
3698,11282,en,English,0,1478
3699,11282,hi,हिन्दी,15,1478
3700,14181,en,English,0,1503
3701,14181,ru,Pусский,10,1503
3702,1621,en,English,0,828
3703,1621,pt,Português,16,828
3704,9656,en,English,0,747
3705,9656,it,Italiano,3,747
3706,9685,en,English,0,760
3707,14425,en,English,0,2343
3708,15568,en,English,0,1414
3709,67675,en,English,0,1112
3710,39806,en,English,0,2549
3711,17926,en,English,0,545
3712,13483,en,English,0,2113
3713,13483,ja,日本語,13,2113
3714,1547,en,English,0,783
3715,25196,en,English,0,329
3716,25196,es,Español,1,329
3717,16323,en,English,0,2816
3718,175528,en,English,0,1936
3719,272693,en,English,0,1201
3720,10696,en,English,0,1266
3721,29963,en,English,0,2140
3722,29963,fr,Français,2,2140
3723,152747,en,English,0,2736
3724,1116,en,English,0,571
3725,1116,la,Latin,14,571
3726,1116,ga,Gaeilge,33,571
3727,680,en,English,0,369
3728,680,es,Español,1,369
3729,680,fr,Français,2,369
3730,242582,en,English,0,2052
3731,11217,en,English,0,1451
3732,15121,en,English,0,2509
3733,15121,fr,Français,2,2509
3734,15121,it,Italiano,3,2509
3735,2619,en,English,0,1305
3736,2619,it,Italiano,3,1305
3737,773,en,English,0,1952
3738,235,en,English,0,720
3739,170,en,English,0,94
3740,170,es,Español,1,94
3741,10734,en,English,0,2552
3742,40807,en,English,0,2780
3743,225565,en,English,0,2638
3744,668,en,English,0,359
3745,668,de,Deutsch,4,359
3746,11596,en,English,0,1581
3747,14429,en,English,0,2344
3748,13751,en,English,0,2173
3749,9490,en,English,0,664
3750,9490,tr,Türkçe,5,664
3751,14536,en,English,0,2114
3752,14536,es,Español,1,2114
3753,1359,en,English,0,690
3754,1359,es,Español,1,690
3755,1359,cn,广州话 / 廣州話,24,690
3756,9962,en,English,0,1228
3757,15049,en,English,0,105
3758,15049,fr,Français,2,105
3759,22821,en,English,0,2390
3760,22821,es,Español,1,2390
3761,22821,it,Italiano,3,2390
3762,37735,en,English,0,2095
3763,10873,en,English,0,1329
3764,10873,de,Deutsch,4,1329
3765,51588,en,English,0,1233
3766,291270,en,English,0,1921
3767,44009,en,English,0,1461
3768,13154,en,English,0,2039
3769,13154,ja,日本語,13,2039
3770,43923,en,English,0,1419
3771,26306,en,English,0,1131
3772,198277,en,English,0,852
3773,7870,en,English,0,2737
3774,7870,it,Italiano,3,2737
3775,13072,en,English,0,2008
3776,10288,en,English,0,1879
3777,44147,en,English,0,1513
3778,13197,en,English,0,2051
3779,251321,en,English,0,2174
3780,251321,fr,Français,2,2174
3781,10425,en,English,0,1148
3782,302,en,English,0,170
3783,302,fr,Français,2,170
3784,403,en,English,0,220
3785,403,hu,Magyar,39,220
3786,403,pl,Polski,42,220
3787,33542,en,English,0,2742
3788,33542,cn,广州话 / 廣州話,24,2742
3789,9388,en,English,0,614
3790,1691,en,English,0,862
3791,1691,pl,Polski,42,862
3792,24684,en,English,0,57
3793,2610,en,English,0,2661
3794,2610,pl,Polski,42,2661
3795,11022,en,English,0,1370
3796,11022,de,Deutsch,4,1370
3797,11022,pl,Polski,42,1370
3798,12569,en,English,0,337
3799,73873,en,English,0,76
3800,73873,fr,Français,2,76
3801,301365,en,English,0,2398
3802,25941,en,English,0,1788
3803,7326,en,English,0,2615
3804,681,en,English,0,370
3805,681,de,Deutsch,4,370
3806,238,en,English,0,137
3807,238,it,Italiano,3,137
3808,238,la,Latin,14,137
3809,19913,en,English,0,1624
3810,19913,fr,Français,2,1624
3811,19913,sv,svenska,11,1624
3812,713,en,English,0,391
3813,713,mi,,70,391
3814,77930,en,English,0,1824
3815,253,en,English,0,144
3816,253,hu,Magyar,39,144
3817,57119,en,English,0,2755
3818,3291,en,English,0,1549
3819,398,en,English,0,216
3820,8068,en,English,0,2598
3821,682,en,English,0,371
3822,682,th,ภาษาไทย,8,371
3823,682,cn,广州话 / 廣州話,24,371
3824,10117,en,English,0,1658
3825,10117,fr,Français,2,1658
3826,2074,en,English,0,1080
3827,308639,en,English,0,240
3828,22314,en,English,0,2272
3829,22314,it,Italiano,3,2272
3830,22314,ru,Pусский,10,2272
3831,2662,en,English,0,1321
3832,12573,en,English,0,1877
3833,12573,he,עִבְרִית,29,1877
3834,12573,yi,,37,1877
3835,241771,en,English,0,1825
3836,11051,en,English,0,1378
3837,14578,en,English,0,2375
3838,13006,en,English,0,1983
3839,16651,en,English,0,153
3840,16651,to,,71,153
3841,14112,en,English,0,2269
3842,71859,en,English,0,2363
3843,33676,en,English,0,500
3844,33676,es,Español,1,500
3845,44835,en,English,0,2492
3846,306745,en,English,0,1655
3847,47088,en,English,0,2321
3848,27004,en,English,0,1227
3849,27004,fr,Français,2,1227
3850,8374,en,English,0,104
3851,8374,es,Español,1,104
3852,9571,en,English,0,703
3853,82505,en,English,0,1615
3854,250546,en,English,0,1980
3855,650,en,English,0,347
3856,16620,en,English,0,136
3857,11033,en,English,0,1374
3858,9430,en,English,0,633
3859,8998,en,English,0,1991
3860,76025,en,English,0,1182
3861,4836,en,English,0,1990
3862,4836,ro,Română,12,1990
3863,87499,en,English,0,2177
3864,18923,en,English,0,1457
3865,28089,en,English,0,1617
3866,28089,es,Español,1,1617
3867,218,en,English,0,2825
3868,2293,en,English,0,1178
3869,621,en,English,0,330
3870,792,en,English,0,1976
3871,792,vi,Tiếng Việt,38,1976
3872,1777,en,English,0,909
3873,1777,ar,العربية,20,909
3874,642,en,English,0,341
3875,642,es,Español,1,341
3876,433,en,English,0,235
3877,11977,en,English,0,1691
3878,16158,en,English,0,2486
3879,629,en,English,0,335
3880,629,es,Español,1,335
3881,629,fr,Français,2,335
3882,629,hu,Magyar,39,335
3883,10160,en,English,0,1020
3884,11452,en,English,0,1538
3885,12163,en,English,0,1763
3886,1103,en,English,0,567
3887,14144,en,English,0,2274
3888,10622,en,English,0,1229
3889,10622,zh,普通话,7,1229
3890,10622,cn,广州话 / 廣州話,24,1229
3891,13370,en,English,0,2084
3892,10215,en,English,0,1749
3893,25066,en,English,0,259
3894,1523,en,English,0,774
3895,1523,fr,Français,2,774
3896,1523,de,Deutsch,4,774
3897,1523,sw,Kiswahili,55,774
3898,92591,en,English,0,1251
3899,15256,en,English,0,2553
3900,83686,en,English,0,905
3901,83686,fr,Français,2,905
3902,28053,en,English,0,1601
3903,67913,en,English,0,1210
3904,67913,ga,Gaeilge,33,1210
3905,1443,en,English,0,736
3906,231576,en,English,0,1137
3907,16172,en,English,0,2758
3908,16172,fr,Français,2,2758
3909,13537,en,English,0,2132
3910,13537,fr,Français,2,2132
3911,13537,hu,Magyar,39,2132
3912,20794,en,English,0,1883
3913,13990,en,English,0,2241
3914,27549,en,English,0,743
3915,59728,en,English,0,1212
3916,58882,en,English,0,2543
3917,58882,zh,普通话,7,2543
3918,97614,en,English,0,2672
3919,837,en,English,0,2054
3920,244783,en,English,0,2584
3921,455,en,English,0,245
3922,455,pa,ਪੰਜਾਬੀ,73,245
3923,14351,en,English,0,2330
3924,9277,en,English,0,554
3925,9443,en,English,0,2673
3926,9443,fr,Français,2,2673
3927,11901,en,English,0,1675
3928,4997,en,English,0,2050
3929,925,en,English,0,506
3930,230266,en,English,0,495
3931,215,en,English,0,123
3932,333371,en,English,0,2208
3933,9012,en,English,0,2026
3934,345911,en,English,0,375
3935,242512,en,English,0,2068
3936,10072,en,English,0,2688
3937,11843,en,English,0,2163
3938,11284,en,English,0,1480
3939,504,en,English,0,265
3940,1955,en,English,0,1626
3941,152532,en,English,0,2258
3942,152532,ja,日本語,13,2258
3943,243940,en,English,0,2369
3944,77,en,English,0,36
3945,157547,en,English,0,980
3946,2295,en,English,0,1180
3947,71,en,English,0,31
3948,147773,en,English,0,174
3949,24266,en,English,0,2741
3950,59968,en,English,0,1309
3951,323677,en,English,0,1821
3952,284293,en,English,0,2230
3953,24973,en,English,0,215
3954,24973,el,ελληνικά,6,215
3955,21610,en,English,0,2094
3956,21610,fr,Français,2,2094
3957,122081,en,English,0,2636
3958,10987,en,English,0,1359
3959,747,en,English,0,407
3960,26748,en,English,0,1992
3961,26748,es,Español,1,1992
3962,13090,en,English,0,2011
3963,13090,es,Español,1,2011
3964,192141,en,English,0,1678
3965,192141,fr,Français,2,1678
3966,192141,th,ภาษาไทย,8,1678
3967,351819,en,English,0,2719
3968,17339,en,English,0,519
3969,17339,es,Español,1,519
3970,15745,en,English,0,2685
3971,17431,en,English,0,538
3972,17431,es,Español,1,538
3973,10217,en,English,0,1057
3974,10217,es,Español,1,1057
3975,13996,en,English,0,2243
3976,13996,fr,Français,2,2243
3977,13996,de,Deutsch,4,2243
3978,1024,en,English,0,533
3979,343795,en,English,0,2746
3980,343795,pt,Português,16,2746
3981,45658,en,English,0,1965
3982,16148,en,English,0,2753
3983,4553,en,English,0,2200
3984,245916,en,English,0,84
3985,27585,en,English,0,1442
3986,1415,en,English,0,169
3987,313922,en,English,0,1310
3988,199933,en,English,0,1558
3989,13685,en,English,0,110
3990,13685,es,Español,1,110
3991,46838,en,English,0,2256
3992,298312,en,English,0,1580
3993,12498,en,English,0,1852
3994,77949,en,English,0,1829
3995,77949,fr,Français,2,1829
3996,1690,en,English,0,2775
3997,64720,en,English,0,2633
3998,16337,en,English,0,2745
3999,11577,en,English,0,1574
4000,77987,en,English,0,1846
4001,77987,th,ภาษาไทย,8,1846
4002,9336,en,English,0,583
4003,712,en,English,0,390
4004,13342,en,English,0,2660
4005,1429,en,English,0,730
4006,9303,en,English,0,569
4007,641,en,English,0,340
4008,252680,en,English,0,2505
4009,141,en,English,0,74
4010,39800,en,English,0,2547
4011,36419,en,English,0,1659
4012,510,en,English,0,270
4013,116613,en,English,0,993
4014,116613,sr,Srpski,60,993
4015,1088,en,English,0,2414
4016,1088,mi,,70,2414
4017,11386,en,English,0,1518
4018,10246,en,English,0,1071
4019,153,en,English,0,81
4020,153,ja,日本語,13,81
4021,703,en,English,0,383
4022,703,de,Deutsch,4,383
4023,27191,en,English,0,1301
4024,27191,de,Deutsch,4,1301
4025,1365,en,English,0,2827
4026,287424,en,English,0,384
4027,451,en,English,0,2134
4028,241251,en,English,0,2210
4029,39781,en,English,0,2539
4030,8337,en,English,0,484
4031,85350,en,English,0,1822
4032,85350,es,Español,1,1822
4033,512,en,English,0,272
4034,13408,en,English,0,2093
4035,9809,en,English,0,826
4036,9809,es,Español,1,826
4037,9809,pt,Português,16,826
4038,9809,pl,Polski,42,826
4039,5,en,English,0,15
4040,11013,en,English,0,1368
4041,10132,en,English,0,1002
4042,8141,en,English,0,2818
4043,48572,en,English,0,2696
4044,14517,en,English,0,2364
4045,157847,en,English,0,1136
4046,25719,en,English,0,2491
4047,48309,en,English,0,2625
4048,44945,en,English,0,2680
4049,111190,en,English,0,1963
4050,52015,en,English,0,1379
4051,60422,en,English,0,1472
4052,60422,fr,Français,2,1472
4053,60422,de,Deutsch,4,1472
4054,874,en,English,0,487
4055,874,es,Español,1,487
4056,874,fr,Français,2,487
4057,874,la,Latin,14,487
4058,10774,en,English,0,1293
4059,10774,de,Deutsch,4,1293
4060,29715,en,English,0,2074
4061,29715,es,Español,1,2074
4062,29715,fr,Français,2,2074
4063,37495,en,English,0,1973
4064,37495,ur,اردو,19,1973
4065,37495,ar,العربية,20,1973
4066,34769,en,English,0,1039
4067,8618,en,English,0,231
4068,3116,en,English,0,1487
4069,3116,it,Italiano,3,1487
4070,9427,en,English,0,630
4071,813,en,English,0,451
4072,10634,en,English,0,2399
4073,9516,en,English,0,676
4074,16288,en,English,0,2808
4075,23330,en,English,0,2513
4076,26268,en,English,0,1016
4077,310131,en,English,0,2544
4078,11363,en,English,0,2137
4079,11363,fr,Français,2,2137
4080,3033,en,English,0,1454
4081,3033,hu,Magyar,39,1454
4082,765,en,English,0,416
4083,14256,en,English,0,2307
4084,12535,en,English,0,1861
4085,12535,hu,Magyar,39,1861
4086,1667,en,English,0,851
4087,1667,fr,Français,2,851
4088,50839,en,English,0,1463
4089,13973,en,English,0,2238
4090,244786,en,English,0,2585
4091,301748,en,English,0,23
4092,55347,en,English,0,2338
4093,55347,fr,Français,2,2338
4094,8469,en,English,0,850
4095,658,en,English,0,1750
4096,658,es,Español,1,1750
4097,658,zh,普通话,7,1750
4098,627,en,English,0,333
4099,1430,en,English,0,731
4100,10014,en,English,0,935
4101,11257,en,English,0,1467
4102,11257,it,Italiano,3,1467
4103,158015,en,English,0,2293
4104,82507,en,English,0,1622
4105,82507,fr,Français,2,1622
4106,82507,pt,Português,16,1622
4107,82507,br,,74,1622
4108,261,en,English,0,150
4109,1685,en,English,0,990
4110,20737,en,English,0,1866
4111,10225,en,English,0,1060
4112,5854,en,English,0,2250
4113,5780,en,English,0,2237
4114,5780,de,Deutsch,4,2237
4115,5780,sv,svenska,11,2237
4116,5780,no,Norsk,26,2237
4117,292,en,English,0,898
4118,292,de,Deutsch,4,898
4119,821,en,English,0,2028
4120,132344,en,English,0,2699
4121,132344,fr,Français,2,2699
4122,132344,el,ελληνικά,6,2699
4123,18892,en,English,0,1267
4124,549,en,English,0,286
4125,549,es,Español,1,286
4126,10683,en,English,0,1257
4127,10683,ru,Pусский,10,1257
4128,246403,en,English,0,342
4129,24469,en,English,0,2802
4130,84174,en,English,0,1159
4131,38541,en,English,0,2233
4132,234212,en,English,0,1890
4133,26039,en,English,0,1683
4134,10476,en,English,0,1171
4135,3034,en,English,0,1455
4136,3034,de,Deutsch,4,1455
4137,9730,en,English,0,536
4138,9730,es,Español,1,536
4139,872,en,English,0,485
4140,139038,en,English,0,2754
4141,10676,en,English,0,1254
4142,24748,en,English,0,534
4143,401,en,English,0,219
4144,76,en,English,0,35
4145,76,fr,Français,2,35
4146,76,de,Deutsch,4,35
4147,84329,en,English,0,1224
4148,157386,en,English,0,1151
4149,46849,en,English,0,2260
4150,20764,en,English,0,526
4151,20764,es,Español,1,526
4152,45132,en,English,0,1816
4153,49471,en,English,0,989
4154,7512,en,English,0,2675
4155,657,en,English,0,1747
4156,657,tr,Türkçe,5,1747
4157,657,ru,Pусский,10,1747
4158,657,ro,Română,12,1747
4159,11561,en,English,0,1571
4160,11561,yi,,37,1571
4161,595,en,English,0,310
4162,8810,en,English,0,327
4163,226,en,English,0,130
4164,990,en,English,0,527
4165,80,en,English,0,39
4166,80,fr,Français,2,39
4167,39013,en,English,0,2347
4168,44639,en,English,0,1667
4169,301351,en,English,0,2252
4170,301351,it,Italiano,3,2252
4171,7873,en,English,0,2738
4172,7873,es,Español,1,2738
4173,7873,ko,한국어/조선말,25,2738
4174,331190,en,English,0,1959
4175,15186,en,English,0,2532
4176,250124,en,English,0,2706
4177,273899,en,English,0,1630
4178,13075,en,English,0,2009
4179,11302,en,English,0,1484
4180,11302,yi,,37,1484
4181,26388,en,English,0,927
4182,935,en,English,0,510
4183,1705,en,English,0,1064
4184,4929,en,English,0,2029
4185,10894,en,English,0,1336
4186,43947,en,English,0,1430
4187,24066,en,English,0,2708
4188,592,en,English,0,308
4189,11690,en,English,0,1610
4190,9344,en,English,0,587
4191,10707,en,English,0,1269
4192,10707,fr,Français,2,1269
4193,15647,en,English,0,2654
4194,49018,en,English,0,2791
4195,13820,en,English,0,2191
4196,17113,en,English,0,397
4197,129139,en,English,0,2352
4198,4012,en,English,0,1776
4199,4012,he,עִבְרִית,29,1776
4200,4012,hu,Magyar,39,1776
4201,10972,en,English,0,1355
4202,1961,en,English,0,2722
4203,104755,en,English,0,2396
4204,39209,en,English,0,2303
4205,39209,es,Español,1,2303
4206,39209,de,Deutsch,4,2303
4207,100,en,English,0,51
4208,23730,en,English,0,1488
4209,176,en,English,0,542
4210,39939,en,English,0,2572
4211,176124,en,English,0,1798
4212,176124,de,Deutsch,4,1798
4213,500,en,English,0,263
4214,7553,en,English,0,1869
4215,7553,ru,Pусский,10,1869
4216,1366,en,English,0,694
4217,5769,en,English,0,2232
4218,103,en,English,0,53
4219,103,es,Español,1,53
4220,646,en,English,0,344
4221,646,fr,Français,2,344
4222,10092,en,English,0,1527
4223,10092,de,Deutsch,4,1527
4224,10092,pt,Português,16,1527
4225,46705,en,English,0,1708
4226,5722,en,English,0,2212
4227,113947,en,English,0,1682
4228,32456,en,English,0,2740
4229,13508,en,English,0,2123
4230,13508,fr,Français,2,2123
4231,13508,hu,Magyar,39,2123
4232,13856,en,English,0,2198
4233,654,en,English,0,350
4234,91070,en,English,0,522
4235,2652,en,English,0,1319
4236,9813,en,English,0,2759
4237,15708,en,English,0,1807
4238,84200,en,English,0,2155
4239,47889,en,English,0,1930
4240,838,en,English,0,2055
4241,84332,en,English,0,1225
4242,7859,en,English,0,2734
4243,30315,en,English,0,2220
4244,2056,en,English,0,1073
4245,14271,en,English,0,2311
4246,12281,en,English,0,1796
4247,43933,en,English,0,1424
4248,43933,es,Español,1,1424
4249,15624,en,English,0,2642
4250,762,en,English,0,1931
4251,762,fr,Français,2,1931
4252,762,la,Latin,14,1931
4253,9029,en,English,0,463
4254,9029,sh,,47,463
4255,11240,en,English,0,1460
4256,764,en,English,0,415
4257,103620,en,English,0,2613
4258,11980,en,English,0,1694
4259,118452,en,English,0,1684
4260,13282,en,English,0,2069
4261,2255,en,English,0,1160
4262,431,en,English,0,234
4263,431,de,Deutsch,4,234
4264,60420,en,English,0,1471
4265,18533,en,English,0,1118
4266,9659,en,English,0,748
4267,10218,en,English,0,1058
4268,39141,en,English,0,2370
4269,39141,fr,Français,2,2370
4270,84355,en,English,0,1232
4271,339408,en,English,0,1625
4272,473,en,English,0,1373
4273,242095,en,English,0,1915
4274,2292,en,English,0,1177
4275,13495,es,Español,1,2118
4276,1417,es,Español,1,722
4277,1913,es,Español,1,988
4278,1913,gl,Galego,67,988
4279,219,es,Español,1,126
4280,54580,es,Español,1,2147
4281,54580,de,Deutsch,4,2147
4282,391,es,Español,1,211
4283,391,it,Italiano,3,211
4284,810,fr,Français,2,449
4285,8247,fr,Français,2,22
4286,48034,fr,Français,2,2555
4287,74643,fr,Français,2,502
4288,2013,fr,Français,2,1049
4289,126319,fr,Français,2,1590
4290,250349,fr,Français,2,1935
4291,46332,fr,Français,2,2136
4292,46332,ar,العربية,20,2136
4293,10656,fr,Français,2,1245
4294,10877,it,Italiano,3,1331
4295,429,it,Italiano,3,233
4296,613,de,Deutsch,4,323
4297,613,ru,Pусский,10,323
4298,613,hu,Magyar,39,323
4299,338,de,Deutsch,4,185
4300,31175,de,Deutsch,4,2442
4301,31175,el,ελληνικά,6,2442
4302,79,zh,普通话,7,251
4303,17711,ru,Pусский,10,678
4304,10385,ru,Pусский,10,2043
4305,36696,ru,Pусский,10,1740
4306,12429,ja,日本語,13,1836
4307,615,la,Latin,14,324
4308,615,he,עִבְרִית,29,324
4309,62204,xx,No Language,66,1998
